,age,balance,duration,campaign,previous,marital_married,marital_single,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes
36952,40,949,285,3,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
36953,42,159,295,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36954,38,1455,101,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36955,34,1309,456,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36956,39,0,256,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36957,58,26,600,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36958,40,332,339,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36959,37,135,268,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
36960,43,359,899,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
36961,46,2381,220,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
36962,40,56,700,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
36963,44,199,150,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36964,32,933,147,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
36965,43,1158,236,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
36966,40,1397,58,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36967,46,404,1388,7,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
36968,38,0,57,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36969,36,578,130,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36970,28,100,70,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
36971,42,402,31,7,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36972,41,1356,50,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36973,33,331,94,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
36974,35,399,496,2,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
36975,36,1089,83,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36976,36,1383,16,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36977,45,700,29,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36978,47,0,20,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
36979,43,620,46,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36980,28,-302,152,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
36981,42,2835,61,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36982,46,451,389,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
36983,46,1410,91,5,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
36984,33,241,1108,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
36985,40,87,477,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36986,39,481,197,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36987,47,-553,8,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
36988,48,709,117,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36989,39,942,564,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
36990,37,37,24,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36991,54,185,413,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
36992,30,222,254,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36993,57,13,164,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36994,39,800,53,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36995,50,3016,65,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
36996,29,154,20,6,9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
36997,48,3267,6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36998,38,876,5,7,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
36999,31,253,82,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37000,30,1352,321,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37001,47,10558,81,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37002,27,31,136,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37003,41,334,14,4,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37004,42,154,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37005,36,1088,77,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37006,33,1078,320,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37007,42,-141,211,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
37008,43,3,26,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37009,47,1112,129,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37010,34,7263,38,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37011,22,241,200,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
37012,40,964,95,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37013,57,-663,210,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37014,27,2,15,7,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37015,33,20,259,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37016,40,406,130,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37017,50,-522,863,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37018,47,-98,211,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
37019,55,918,87,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37020,36,319,774,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37021,28,-97,129,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37022,25,0,44,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37023,28,3589,348,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37024,32,944,231,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37025,33,17,74,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37026,56,1263,155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37027,40,82,135,6,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37028,32,7444,22,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
37029,46,512,32,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37030,34,412,217,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37031,33,2000,25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37032,51,516,370,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37033,58,602,201,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37034,30,115,152,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37035,36,421,793,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37036,38,7208,66,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37037,32,481,150,3,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37038,47,0,213,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
37039,38,864,364,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37040,34,286,329,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37041,33,41,173,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37042,28,431,68,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37043,54,324,51,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37044,38,61,109,1,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37045,33,312,23,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
37046,31,1545,207,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37047,35,0,1073,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37048,31,397,134,1,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37049,38,8637,193,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37050,42,-581,224,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
37051,27,321,173,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37052,32,413,67,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37053,49,259,149,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37054,49,725,29,6,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37055,36,478,610,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37056,37,393,95,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
37057,37,719,118,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37058,33,139,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37059,45,0,43,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37060,28,53,93,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37061,42,-580,172,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37062,33,61,161,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37063,28,-2,172,2,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
37064,29,912,785,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37065,39,276,628,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
37066,50,2809,200,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37067,36,2151,134,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37068,30,25,51,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37069,35,-276,850,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37070,31,1301,140,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37071,38,-87,531,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37072,30,248,87,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37073,51,40,79,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37074,50,100,157,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
37075,23,14,19,8,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
37076,33,56,9,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37077,39,1419,9,12,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37078,28,458,19,11,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37079,33,1905,39,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37080,47,4227,659,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37081,46,521,502,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37082,42,664,113,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37083,35,625,267,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37084,48,1394,30,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37085,33,1195,355,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37086,41,925,43,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37087,29,970,240,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37088,38,354,47,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37089,39,807,69,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
37090,55,1810,296,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
37091,38,15030,167,1,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37092,38,3632,323,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37093,47,2785,570,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37094,37,-111,147,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37095,38,1401,516,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37096,30,55,177,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37097,31,1536,388,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
37098,59,61,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37099,33,0,585,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37100,58,6004,133,1,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37101,38,447,699,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37102,35,1831,96,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37103,39,0,6,7,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37104,55,2171,318,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
37105,35,233,66,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37106,38,1852,606,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37107,39,462,590,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37108,37,655,272,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37109,44,564,88,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37110,44,669,15,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37111,31,131,294,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37112,32,99,152,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37113,43,800,902,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37114,55,-636,15,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37115,39,157,290,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37116,31,6737,12,7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37117,33,221,669,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37118,44,1,123,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
37119,33,219,93,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37120,39,36,133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
37121,57,1615,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37122,30,975,256,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37123,34,1089,394,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37124,42,2157,149,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37125,50,0,131,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37126,42,0,74,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
37127,45,378,67,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
37128,44,2108,152,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
37129,49,39,27,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37130,38,3715,41,2,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37131,32,50,275,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37132,42,0,116,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37133,28,451,302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37134,33,2565,128,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37135,32,-684,11,8,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37136,48,865,78,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37137,41,340,262,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37138,33,308,147,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37139,35,323,46,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37140,46,437,546,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37141,27,456,104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37142,36,828,1512,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37143,45,58,119,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37144,24,493,85,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
37145,32,2137,423,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37146,50,953,315,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37147,49,119,78,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37148,32,1503,44,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
37149,25,1,9,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37150,48,-139,75,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37151,43,497,66,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37152,46,3201,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37153,32,7,109,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37154,30,2,7,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37155,53,233,101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37156,35,2749,127,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37157,33,780,83,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37158,34,496,333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37159,33,350,205,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
37160,34,2764,158,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37161,45,78,408,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37162,36,0,18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37163,52,7180,276,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37164,27,468,109,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37165,50,246,234,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37166,37,584,115,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37167,39,3419,155,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37168,35,88,272,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37169,28,207,329,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37170,27,0,363,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37171,32,681,589,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37172,42,1080,951,3,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37173,50,7317,172,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37174,34,2131,53,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37175,29,172,34,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37176,53,-1601,82,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37177,40,-375,60,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37178,39,141,788,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37179,27,268,528,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
37180,38,18,296,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37181,35,247,114,1,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37182,35,260,155,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37183,35,34,249,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37184,33,1064,562,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37185,40,328,112,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37186,52,33,204,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37187,43,190,168,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37188,36,413,60,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37189,42,759,80,1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37190,39,297,734,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37191,37,596,281,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37192,51,864,321,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37193,29,0,155,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37194,36,1969,87,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37195,29,35,149,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37196,28,584,354,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37197,42,382,294,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37198,29,215,137,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37199,32,1779,191,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37200,35,577,55,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37201,43,3409,172,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37202,26,8,167,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37203,50,42,85,2,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
37204,41,121,16,6,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37205,36,1129,444,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37206,36,418,132,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37207,40,54,10,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37208,34,0,324,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37209,40,1023,64,5,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37210,45,2523,110,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37211,28,4937,421,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37212,36,1993,174,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37213,31,387,228,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37214,32,396,257,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37215,35,289,296,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37216,34,-231,9,8,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37217,39,145,337,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37218,32,309,185,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37219,38,2278,244,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
37220,41,0,104,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37221,44,186,152,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37222,32,-119,231,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
37223,44,1311,184,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37224,35,455,573,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37225,34,1314,124,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37226,31,623,96,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37227,33,107,21,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
37228,49,282,99,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
37229,32,322,233,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37230,37,1852,117,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37231,54,-119,261,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37232,32,3,568,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37233,44,25,201,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37234,45,2813,43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37235,37,2610,53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
37236,40,2077,363,1,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37237,48,-85,56,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37238,43,171,96,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37239,52,146,108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37240,39,-427,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37241,58,1411,425,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
37242,34,142,459,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37243,55,323,200,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
37244,37,387,413,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
